Date,Close,High,Low,Open,Volume
2010-12-30,9.716312408447266,9.771848897707226,9.69800011686738,9.770948674303083,157494400
2010-12-31,9.68328857421875,9.710906910233263,9.645762972804901,9.694996286101372,193508000
2011-01-03,9.893729209899902,9.91444316237059,9.751734424414499,9.775750264277862,445138400
2011-01-04,9.945363998413086,9.981687965536205,9.851100285615992,9.979886717458928,309080800
2011-01-05,10.026721000671387,10.036928076607554,9.891630555070304,9.893131996461054,255519600
2011-01-06,10.0186128616333,10.064242875029139,9.99369599809402,10.04833225161674,300428800
2011-01-07,10.09035873413086,10.097263116159775,9.963673384273463,10.026415643302979,311931200
2011-01-10,10.280387878417969,10.303803301238423,10.121882059530211,10.171714985228041,448560000
2011-01-11,10.256072044372559,10.35573789394109,10.190928110766938,10.353337031563083,444108000
2011-01-12,10.33952808380127,10.339828692654546,10.266880142635795,10.30440574700803,302590400
2011-01-13,10.377351760864258,10.406171728028442,10.32241570251622,10.361741746940467,296780400
2011-01-14,10.461407661437988,10.461407661437988,10.34012684795567,10.383655801204995,308840000
2011-01-18,10.226349830627441,10.349732498292054,9.786555183151957,9.892225981731812,1880998000
2011-01-19,10.172018051147461,10.465013920865758,10.113178871065976,10.457508318098688,1135612800
2011-01-20,9.987091064453125,10.155803948672368,9.910239421368802,10.099666256326534,764789200
2011-01-21,9.808171272277832,10.05313538768598,9.805468999479622,10.019812700664689,754401200
2011-01-24,10.130290985107422,10.130290985107422,9.808174510182987,9.812678032458887,574683200
2011-01-25,10.248870849609375,10.250072483772822,10.043833904029476,10.096669734147575,546868000
2011-01-26,10.322417259216309,10.374952463180186,10.251870374681992,10.29569914477362,506875600
2011-01-27,10.303202629089355,10.347632611203714,10.291795526780158,10.320314084176646,285026000
2011-01-28,10.089760780334473,10.338928649353106,10.012610118015449,10.332024265090833,592057200
2011-01-31,10.186421394348145,10.208036363580826,10.035721033647631,10.080750616302556,377246800
2011-02-01,10.357840538024902,10.376452633827734,10.236259094389805,10.245865751126008,426633200
2011-02-02,10.336527824401855,10.364445972576664,10.313412203740622,10.340430930137726,258955200
2011-02-03,10.310107231140137,10.334123871508353,10.163309124195205,10.320914719305835,393797600
2011-02-04,10.401970863342285,10.407975024349824,10.31221066033866,10.316112964181745,321840400
2011-02-07,10.563477516174316,10.604604006950888,10.436191732649485,10.443696531625204,485021600
2011-02-08,10.6631441116333,10.672750768035833,10.571583473479029,10.617514096968337,381040800
2011-02-09,10.75200366973877,10.777221141832943,10.653238043052179,10.662843897464553,482745200
2011-02-10,10.64333438873291,10.807244806454225,10.447002297515638,10.728892495640979,928550000
2011-02-11,10.71268081665039,10.741199382820827,10.613313942724462,10.649638720873977,367572800
2011-02-14,10.782622337341309,10.791627774292474,10.708472977136054,10.710874640755932,310416400
2011-02-15,10.804242134094238,10.806343991667758,10.733695232584841,10.782927759181069,284174800
2011-02-16,10.901205062866211,10.95433987901373,10.822251555051333,10.831256994140723,481157600
2011-02-17,10.756207466125488,10.815347244773545,10.702771239155927,10.72468682585141,530583200
2011-02-18,10.523852348327637,10.792231917620175,10.492630712804987,10.768515883756109,816057200
2011-02-22,10.165111541748047,10.368948391396,10.138394228699768,10.271382782733689,872555600
2011-02-23,10.285490989685059,10.346130597096593,10.165109593124697,10.169913722453643,671854400
2011-02-24,10.29329776763916,10.361443791405643,10.157907546676446,10.327521484762586,499900800
2011-02-25,10.451805114746094,10.459910331695122,10.350937609704147,10.364746379080465,380018800
2011-02-28,10.603408813476562,10.658645505862149,10.540666517068013,10.544269014609313,403074000
2011-03-01,10.486329078674316,10.678758062282037,10.437396360698475,10.67125326057682,456136800
2011-03-02,10.570682525634766,10.637627710492294,10.459007549012398,10.505839197692369,602590800
2011-03-03,10.794036865234375,10.80094125156795,10.684763508324902,10.722889540881638,500788400
2011-03-04,10.807241439819336,10.815947071281354,10.739695840130468,10.80934249507366,453266800
2011-03-07,10.667947769165039,10.857374607786706,10.546366335135527,10.849268590994175,546123200
2011-03-08,10.679954528808594,10.729187835570837,10.574583532602713,10.654437251493588,356316800
2011-03-09,10.58119010925293,10.649936546772409,10.525053210816013,10.64783468971745,453306000
2011-03-10,10.407073974609375,10.500136866757396,10.35393835225461,10.480622942717536,507539200
2011-03-11,10.566778182983398,10.576685447122046,10.35693881741615,10.366844478307911,471080400
2011-03-14,10.613913536071777,10.701572688480873,10.546368724984735,10.602505629513747,435957200
2011-03-15,10.369850158691406,10.442198297245069,10.209842869679912,10.269882878559407,721081200
2011-03-16,9.906935691833496,10.296897417351218,9.794360511786925,10.26687742278036,1162011200
2011-03-17,10.045934677124023,10.195134496751573,9.926454257206728,10.111678247508578,659422400
2011-03-18,9.926753997802734,10.152805486899863,9.906640455883332,10.120683620961785,753214000
2011-03-21,10.185820579528809,10.19902892525257,10.06453899512167,10.086454572213487,409402000
2011-03-22,10.242865562438965,10.28549511291449,10.1810242966868,10.283693864302847,325922800
2011-03-23,10.18252182006836,10.21344204023535,10.085256035712298,10.18522329113449,372996400
2011-03-24,10.356040954589844,10.386961985118178,10.172618231977905,10.26237844122658,404712000
2011-03-25,10.553268432617188,10.568878443575771,10.417576851198277,10.449098283484695,448910000
2011-03-28,10.520249366760254,10.636728484159114,10.520249366760254,10.601604543951353,309355200
2011-03-29,10.535862922668457,10.535862922668457,10.388764951541924,10.436796647639797,352900800
2011-03-30,10.465909957885742,10.533456347652033,10.430186413304021,10.526250555033661,329406000
2011-03-31,10.462310791015625,10.501036424532147,10.388761827569043,10.39776726686451,274019200
2011-04-01,10.343730926513672,10.554772769313349,10.305905515167266,10.540363585043615,418661600
2011-04-04,10.242558479309082,10.344927365293183,10.158802482423546,10.336221737332874,460084800
2011-04-05,10.173513412475586,10.274380869550237,10.086755326944624,10.116475510455919,482731200
2011-04-06,10.14799976348877,10.323917660746435,10.120981842443747,10.24346431367067,402539200
2011-04-07,10.149203300476074,10.219749394990831,10.087661043668579,10.149802915024244,373447200
2011-04-08,10.05854320526123,10.211345531073198,10.02522130636842,10.204441145123337,377535200
2011-04-11,9.93065357208252,10.076850456084268,9.90723815019756,10.028518171534122,398946800
2011-04-12,9.97868537902832,10.018611837072447,9.912640426475516,9.921346056896123,425639200
2011-04-13,10.090659141540527,10.090958948672455,9.982286077959015,10.057336460612515,346220000
2011-04-14,9.979287147521973,10.086759220374198,9.968480459765605,10.050735057397901,301800800
2011-04-15,9.830389976501465,10.015914589095347,9.81057704193264,10.00570751287489,453605600
2011-04-18,9.962176322937012,9.973584229118265,9.611241520883102,9.789561098861283,609898800
2011-04-19,10.142597198486328,10.14619889335276,9.95797286067799,9.999701377542486,419378400
2011-04-20,10.279192924499512,10.379460050867314,10.251875182795308,10.312215022385628,700666400
2011-04-21,10.528059005737305,10.66104841649157,10.462615229338464,10.657145309553881,753810400
2011-04-25,10.597403526306152,10.619618925453327,10.516048334567673,10.517249968577762,266546000
2011-04-26,10.519647598266602,10.656839038474999,10.48752574506522,10.61571174745414,338800000
2011-04-27,10.51154613494873,10.577591117846936,10.419985466635605,10.574288427808938,356213200
2011-04-28,10.409476280212402,10.499535487228659,10.372551091484812,10.3926646296904,360959200
2011-04-29,10.510941505432129,10.625617742802417,10.407071151671301,10.410373840133541,1006345200
2011-05-02,10.395369529724121,10.521153936395713,10.371954096112432,10.499239142692312,442713600
2011-05-03,10.453003883361816,10.503737837822749,10.375551815134148,10.446699915565189,313348000
2011-05-04,10.494132041931152,10.561977453615814,10.413377284115814,10.45480519072494,389250400
2011-05-05,10.409476280212402,10.53556045263295,10.388461717059899,10.459008603584257,335969200
2011-05-06,10.406774520874023,10.507041607996229,10.39326555899216,10.497735558952403,280134400
2011-05-09,10.434989929199219,10.483022401743701,10.402868077911148,10.4427945346281,204747200
2011-05-10,10.490528106689453,10.497733098437344,10.406772081678895,10.473716459277707,282091600
2011-05-11,10.423885345458984,10.507041776941762,10.36414594464546,10.477622188226112,336000000
2011-05-12,10.404075622558594,10.420587472019083,10.274990123062409,10.3905674579184,322000000
2011-05-13,10.22184944152832,10.394464651437918,10.217346721848653,10.376753579940218,326116000
2011-05-16,10.005704879760742,10.243464841760392,9.984690316601784,10.182824419891777,449775200
2011-05-17,10.090964317321777,10.090964317321777,9.92855534073312,9.96668136904276,452334400
2011-05-18,10.202939987182617,10.238363744712064,10.086762247168412,10.100871628392122,334776400
2011-05-19,10.222747802734375,10.279185294941131,10.166909924813323,10.269278833253003,261170000
2011-05-20,10.063343048095703,10.235358633986827,10.057338887774689,10.19363012056755,337968400
2011-05-23,10.038725852966309,10.086157917227625,9.889226271143112,9.905737310987465,383600000
2011-05-24,9.972382545471191,10.083757721199047,9.9468652635825,10.071749399928233,321927200
2011-05-25,10.110174179077148,10.16361040581023,9.992195231140737,10.009606494936754,294224000
2011-05-26,10.056736946105957,10.113475050096893,10.039625492598695,10.08585671843355,222560800
2011-05-27,10.1290864944458,10.135691070730383,10.036024415306377,10.050734207128453,203599200
2011-05-31,10.44189739227295,10.44189739227295,10.236859701604235,10.239862583749083,417754400
2011-06-01,10.372247695922852,10.57098055860139,10.346431414233056,10.473115968707418,554682800
2011-06-02,10.389961242675781,10.446399547468735,10.335925403609188,10.401969563189928,338783200
2011-06-03,10.310107231140137,10.366845341574784,10.267178688917214,10.302302624643977,313250000
2011-06-06,10.14799976348877,10.418481186027591,10.141095379618584,10.377954304460058,461941200
2011-06-07,9.967876434326172,10.153400941639324,9.963673522973389,10.15190030268216,529785200
2011-06-08,9.973881721496582,10.05073336310732,9.926150655506929,9.960072955684685,333723600
2011-06-09,9.951370239257812,10.016813996501158,9.929154841660036,10.004205257324042,275088800
2011-06-10,9.78355598449707,9.956471800594763,9.771847470587355,9.923149110281676,433955200
2011-06-13,9.804570198059082,9.85590457081064,9.758639570064048,9.822581878957218,329473200
2011-06-14,9.979887008666992,10.004203457608005,9.885923901952747,9.906637854634088,334569200
2011-06-15,9.809076309204102,9.915647386577714,9.752937791335288,9.899136340718824,399196000
2011-06-16,9.76134204864502,9.867012885469803,9.55630514534029,9.813577451723258,510591200
2011-06-17,9.614240646362305,9.884122418962255,9.58722272887151,9.876317011218134,615020000
2011-06-20,9.465943336486816,9.537391245684637,9.321246269878277,9.527184172478208,640645600
2011-06-21,9.765544891357422,9.780554493275643,9.462341954424039,9.506771947284404,493382400
2011-06-22,9.684789657592773,9.873616902144837,9.67788447205485,9.761340701584432,390583200
2011-06-23,9.94356632232666,9.957375094256058,9.550002694733857,9.574618157385434,559759200
2011-06-24,9.797062873840332,10.001199480087516,9.75923747191309,9.947764065619921,439807200
2011-06-27,9.967876434326172,10.023714312104067,9.8240804317754,9.834287502203589,339813600
2011-06-28,10.064545631408691,10.10777479506153,10.009909361876051,10.016213331000348,294299600
2011-06-29,10.027921676635742,10.097868156867467,9.963077531448883,10.087961690805493,352545200
2011-06-30,10.076848983764648,10.090659351080413,9.99189293964317,10.047730015065717,322954800
2011-07-01,10.304705619812012,10.311909811229583,10.032722743872585,10.085257949029137,435313200
2011-07-05,10.489928245544434,10.501936565759397,10.281889308373028,10.296898907018221,355054000
2011-07-06,10.559876441955566,10.630124325132845,10.40827498163604,10.475519982642627,444626000
2011-07-07,10.723186492919922,10.7472023358422,10.627121517983511,10.64723585860255,399663600
2011-07-08,10.798538208007812,10.807244643674414,10.573087136634804,10.607310058233052,489633200
2011-07-11,10.627118110656738,10.800335298223592,10.591694372932904,10.69736597180666,442674400
2011-07-12,10.619616508483887,10.737595457906641,10.465612595670212,10.613011130238645,451609200
2011-07-13,10.747801780700684,10.807241362899836,10.69856766750283,10.75710702649183,391638800
2011-07-14,10.740297317504883,10.855574799651247,10.697368770347953,10.837562317304814,430533600
2011-07-15,10.954939842224121,10.957341506314965,10.782324644624056,10.84236464364812,484467200
2011-07-18,11.221519470214844,11.247035949939187,10.965747843932078,10.970250563501418,572653200
2011-07-19,11.31308650970459,11.367122377758717,11.207115028377693,11.34760924726718,819145600
2011-07-20,11.614782333374023,11.896071240262588,11.587764412782137,11.891568520705128,941340400
2011-07-21,11.626489639282227,11.709644447779551,11.524721133568898,11.61628256750568,526534400
2011-07-22,11.806912422180176,11.8594476283294,11.640300562260839,11.657412020245175,516728800
2011-07-25,11.963016510009766,12.008046110766317,11.696437393672909,11.718351377186016,589806000
2011-07-26,12.110414505004883,12.1431367776466,11.998439721713403,12.00804557651658,476582400
2011-07-27,11.785594940185547,12.087297136037733,11.77238578951425,12.025755704663405,659324400
2011-07-28,11.76248550415039,11.917689498734955,11.65171151080464,11.75648214322522,594034000
2011-07-29,11.72225284576416,11.862447168973517,11.527722881368577,11.6369961829575,632584400
2011-08-01,11.910480499267578,11.99303489532123,11.77899179737322,11.941400721482498,612836000
2011-08-02,11.675125122070312,11.945006174374148,11.658314271179037,11.937501373170386,639539600
2011-08-03,11.784996032714844,11.814415615897724,11.474888775638162,11.737263360218261,732508000
2011-08-04,11.328691482543945,11.747471678133913,11.328091066463823,11.690133946541282,871407600
2011-08-05,11.216114044189453,11.512713938658397,10.884392619185649,11.420851893337549,1204590800
2011-08-08,10.603408813476562,11.040501427377711,10.59770445822425,10.857978893404375,1143833600
2011-08-09,11.227826118469238,11.245838604294029,10.657142951088682,10.8462700441302,1082583600
2011-08-10,10.91801643371582,11.247036427291915,10.882292879611404,11.141966018810312,878656800
2011-08-11,11.218517303466797,11.271052505072829,10.948936110093708,11.123052755370168,741969200
2011-08-12,11.31728458404541,11.39683691042276,11.234428766732027,11.349705449713198,528976000
2011-08-15,11.510016441345215,11.556848107441704,11.350308924589198,11.396540174432861,460544000
2011-08-16,11.422049522399902,11.508808414261146,11.28936081996957,11.453271148029,498750000
2011-08-17,11.420853614807129,11.543335291531966,11.347604454560463,11.476991317180554,442061200
2011-08-18,10.988858222961426,11.186992233244606,10.848364130285853,11.13265500339489,851435200
2011-08-19,10.688061714172363,11.017383112920408,10.687161490884206,10.872385438510946,775888400
2011-08-22,10.70036792755127,10.953738652580283,10.65984105274247,10.94263055652392,535315200
2011-08-23,11.215514183044434,11.216715015025436,10.717180133657351,10.81624636721957,656835200
2011-08-24,11.292966842651367,11.376422264895165,11.12545397889431,11.211611674050696,626267600
2011-08-25,11.219120025634766,11.271054821869955,10.957344187053348,10.959745851731764,871346000
2011-08-26,11.515116691589355,11.521720466631157,11.131458845172517,11.142566141479778,641477200
2011-08-29,11.706947326660156,11.75287876590985,11.647808334039002,11.653211278304822,405269200
2011-08-30,11.70754623413086,11.763083523959027,11.594069989944202,11.655310832220046,417922400
2011-08-31,11.552641868591309,11.770287487042571,11.4634820847684,11.724957275437001,522586400
2011-09-01,11.43856430053711,11.627991149653543,11.429258252855341,11.582361134480692,343725200
2011-09-02,11.229026794433594,11.347606185445134,11.162382201057762,11.249739950407927,438939200
2011-09-06,11.399842262268066,11.417553338354788,11.001774323917566,11.028492444944561,509698000
2011-09-07,11.525626182556152,11.575759732527604,11.46768642040654,11.57455890013462,350576800
2011-09-08,11.531926155090332,11.666116322815745,11.476989294586874,11.479690765722935,416158400
2011-09-09,11.331995964050293,11.587766841645776,11.258145576138821,11.52562577158402,564813200
2011-09-12,11.405842781066895,11.434060731197178,11.16448034702731,11.19750322863911,467832400
2011-09-13,11.546341896057129,11.594072986876004,11.415152941236709,11.47189107799618,440560400
2011-09-14,11.686829566955566,11.774188089919127,11.580558341015422,11.618383746968592,534724400
2011-09-15,11.796707153320312,11.817721719969253,11.704845881126204,11.750776517223258,417818800
2011-09-16,12.023056983947754,12.023056983947754,11.858847584884366,11.874157795055478,698513200
2011-09-19,12.357182502746582,12.405214996564828,11.86395302534475,11.917988077845735,823860800
2011-09-20,12.41181755065918,12.694307311232903,12.343972135158602,12.465853395972147,775754000
2011-09-21,12.372489929199219,12.656179684348565,12.368287017066637,12.59764032493717,605976000
2011-09-22,12.062685012817383,12.302846677078385,11.908982477573886,12.038969775945157,968480800
2011-09-23,12.137131690979004,12.21038083739466,12.003541940924038,12.016450483700384,546277200
2011-09-26,12.103212356567383,12.127528810549347,11.746873778057576,12.003845484864268,812876400
2011-09-27,11.985831260681152,12.285731457473007,11.949807099876404,12.270121442044296,632497600
2011-09-28,11.918288230895996,12.120323047978088,11.903277026030425,12.013751189019786,429637600
2011-09-29,11.724954605102539,12.074388667851132,11.594066334340068,12.065683037485435,651086800
2011-09-30,11.447270393371582,11.674523461649523,11.443067480979368,11.621387041502599,547640800
2011-10-03,11.245534896850586,11.48689734786174,11.202607151795592,11.418752127802732,669099200
2011-10-04,11.18249225616455,11.461679302542633,10.63432603773996,11.244634114039831,1233677200
2011-10-05,11.355108261108398,11.402238912992832,10.816246525298784,11.043198963284176,786469600
2011-10-06,11.328691482543945,11.551140429675678,11.161479211536218,11.207409839230136,812582400
2011-10-07,11.101435661315918,11.339795157634425,11.062109623062861,11.280956003821094,535458000
2011-10-10,11.67212200164795,11.67212200164795,11.353908679141812,11.38032698788376,442514800
2011-10-11,12.016753196716309,12.103512124492276,11.752877123126886,11.784998183434041,605687600
2011-10-12,12.073787689208984,12.28572889594162,12.012246260327137,12.228391180090169,622286000
2011-10-13,12.261116027832031,12.261116027832031,12.093603158696217,12.157545463076753,426185200
2011-10-14,12.668496131896973,12.668496131896973,12.466459628927193,12.51329210619812,573367200
2011-10-17,12.608149528503418,12.809584718251637,12.486567274045862,12.66068473406899,686044800
2011-10-18,12.675694465637207,12.752846731748594,12.48806884405444,12.66128447929383,881602400
2011-10-19,11.966619491577148,12.260816155052156,11.942002432390241,12.048574282128213,1104059600
2011-10-20,11.867250442504883,12.018552069868269,11.834229165346509,12.008045190551037,549270400
2011-10-21,11.794002532958984,11.98222936375544,11.730360032732873,11.951008529712889,621244400
2011-10-24,12.181262016296387,12.2031759988766,11.869953921294053,11.893369344755593,502138000
2011-10-25,11.941100120544434,12.204677138896194,11.92939321072579,12.159046323530088,430427200
2011-10-26,12.02606201171875,12.084601391132601,11.802411377173161,12.060884549468835,456304800
2011-10-27,12.148839950561523,12.27822760475602,12.064784108771066,12.23499764933029,494664800
2011-10-28,12.156645774841309,12.198674097985354,12.08339661777918,12.098106410636056,322842800
2011-10-31,12.151544570922852,12.288136442450437,12.039568960477634,12.080697066869845,385501200
2011-11-01,11.903277397155762,11.993037607281718,11.804511746427561,11.93029612383358,531790000
2011-11-02,11.9302978515625,12.021258907158101,11.861250786121362,12.010752023851428,327350800
2011-11-03,12.100207328796387,12.110113792339721,11.868752163052939,11.980126529362753,441386400
2011-11-04,12.015247344970703,12.111311478591805,11.98282568985329,12.068983362504161,302229200
2011-11-07,11.999938011169434,12.008044027295439,11.891866346805967,12.005342556335723,270275600
2011-11-08,12.195073127746582,12.248209555612274,12.054879565604539,12.074392689448286,400442000
2011-11-09,11.866351127624512,12.03476422327752,11.83483048726004,11.917085081695545,558684000
2011-11-10,11.564349174499512,11.924290184756497,11.472187313518843,11.918886440226487,744752400
2011-11-11,11.546341896057129,11.668823612268902,11.41545355019254,11.606081312631622,653786000
2011-11-14,11.385428428649902,11.565249418844987,11.353607181299969,11.513313834067997,432905200
2011-11-15,11.672721862792969,11.69283459763038,11.391133153963075,11.431660034092218,430810800
2011-11-16,11.550843238830566,11.742071394734682,11.537333473155922,11.685333264746808,349210400
2011-11-17,11.329891204833984,11.545135137919072,11.272552677234602,11.527122657279909,479900400
2011-11-18,11.255744934082031,11.407346424757476,11.253943685393129,11.375225358907768,371938000
2011-11-21,11.077723503112793,11.15787704234262,10.984660617897337,11.119450414848385,447980400
2011-11-22,11.302876472473145,11.345505220381966,11.135664170698035,11.138065835460432,409021200
2011-11-23,11.017080307006836,11.282758351332768,11.013777618487191,11.242831091675875,428271200
2011-11-25,10.914414405822754,11.14196649714404,10.90690880373499,11.06001170326978,254760800
2011-11-28,11.291169166564941,11.3091816542142,11.117353069680716,11.177993508185539,346413200
2011-11-29,11.203510284423828,11.372523845141231,11.113450255179153,11.282763623198376,375855200
2011-11-30,11.473688125610352,11.476089789882073,11.356609397234715,11.446370396954908,405938400
2011-12-01,11.64570140838623,11.677822459204377,11.430156892558,11.483892917527893,387181200
2011-12-02,11.698843955993652,11.81682295419663,11.665221444550626,11.702746261162684,379055600
2011-12-05,11.79820728302002,11.900276427655548,11.719555170404888,11.812617270956437,357210000
2011-12-06,11.736361503601074,11.84683643200684,11.68923085692738,11.783193144743434,283598000
2011-12-07,11.680524826049805,11.736062099313877,11.61057756990161,11.705741494473584,304746400
2011-12-08,11.72765827178955,11.872955750770922,11.714749727404119,11.751374305177304,376356400
2011-12-09,11.816516876220703,11.82912561278513,11.738765004798909,11.793402061621222,296993200
2011-12-12,11.763082504272461,11.824923757320157,11.691334786707774,11.758279175628196,301067200
2011-12-13,11.67212200164795,11.869955501852282,11.620787626868946,11.79790637054334,338928800
2011-12-14,11.413348197937012,11.629193378377355,11.337997980950268,11.608779230843025,406887600
2011-12-15,11.375824928283691,11.519921606173584,11.356912219270049,11.50761347519425,256200000
2011-12-16,11.438263893127441,11.532226999706353,11.394734932487756,11.418450965351333,421478400
2011-12-19,11.473986625671387,11.553239928825173,11.422051046152365,11.481792033119937,235530400
2011-12-20,11.886466026306152,11.890969548033834,11.625591233425359,11.640600834854531,337215200
2011-12-21,11.901476860046387,11.926994145347786,11.768186880984745,11.90868105214879,262948000
2011-12-22,11.964517593383789,11.981929659578116,11.890968628173649,11.917985748331441,202358800
2011-12-23,12.108015060424805,12.115820470202321,11.992737567043298,11.998741728410618,269399200
2011-12-27,12.204079627990723,12.2809312927045,12.098708596681329,12.10111106292882,265076000
2011-12-28,12.087298393249512,12.25571067289649,12.048272154739482,12.214883988003798,228662000
2011-12-29,12.161749839782715,12.177661267615054,12.023358334440012,12.11011565722759,215978000
2011-12-30,12.158146858215332,12.196572683820504,12.112816648841779,12.113416263268663,179662000
2012-01-03,12.345173835754395,12.383299859664218,12.278229440499182,12.290237763246163,302220800
2012-01-04,12.411515235900879,12.448741028681424,12.286631911776338,12.308246086606042,260022000
2012-01-05,12.549308776855469,12.564918792643642,12.38840048079794,12.45684710936432,271269600
2012-01-06,12.680498123168945,12.691005004338242,12.585034366039993,12.601545408341359,318292800
2012-01-09,12.660381317138672,12.841102512460056,12.648973413931586,12.773557721213539,394024400
2012-01-10,12.70571231842041,12.78856812262401,12.653476928390274,12.785865849830179,258196400
2012-01-11,12.685003280639648,12.694009524068308,12.587738256481524,12.688905585313499,215084800
2012-01-12,12.650177955627441,12.695508171334989,12.570924629141226,12.676896072793966,212587200
2012-01-13,12.60274600982666,12.62195932631961,12.568223284188916,12.599444923489962,226021600
2012-01-17,12.74954605102539,12.788272494612556,12.697310643924856,12.73453564621956,242897200
2012-01-18,12.881935119628906,12.892741809552511,12.797578647999151,12.817391580878894,276791200
2012-01-19,12.841105461120605,12.949777568027315,12.803880464783594,12.913153789410071,261738400
2012-01-20,12.617451667785645,12.833596597725471,12.60094063014955,12.833296790565404,413974400
2012-01-23,12.830896377563477,12.862118009671944,12.677493696336285,12.688600991563124,306062400
2012-01-24,12.620759010314941,12.761553795316427,12.594941916845126,12.761553795316427,547638000
2012-01-25,13.408784866333008,13.642640909878182,13.320825917469554,13.64234110265952,958314000
2012-01-26,13.347845077514648,13.47272761415616,13.30311528194724,13.459819870859212,323985200
2012-01-27,13.427396774291992,13.463420933666773,13.322026569054282,13.339137223093195,299709200
2012-01-30,13.599408149719238,13.626126254959404,13.370655316009547,13.380261168247559,379341200
2012-01-31,13.703580856323242,13.756415862266591,13.60121193007567,13.676862744533047,391683600
2012-02-01,13.694875717163086,13.778932358831023,13.67566400728674,13.761521095436455,270046000
2012-02-02,13.662755012512207,13.724295653631906,13.628532099255958,13.68617043685904,186796400
2012-02-03,13.79964542388916,13.809252079833152,13.675962935104227,13.728198325176194,286599600
2012-02-06,13.92843246459961,13.95875307469523,13.755217642543197,13.760620585437774,249412800
2012-02-07,14.07432746887207,14.101946600273646,13.946741094173202,13.966855427636032,316223600
2012-02-08,14.309985160827637,14.313286245764749,14.10044402478559,14.12446066021926,407890000
2012-02-09,14.805022239685059,14.912494320516656,14.4264682922895,14.432472453501934,884214800
2012-02-10,14.812525749206543,14.938609917182488,14.666327242110446,14.73867697760185,631302000
2012-02-13,15.088103294372559,15.125027661039617,14.922691558792666,14.995940677992206,517216000
2012-02-14,15.294042587280273,15.297043864897088,15.070093087331195,15.149945990248215,460398400
