Date,Close,High,Low,Open,Volume
2010-11-26,9.447176933288574,9.528152987268712,9.385395582875693,9.409388161487652,237585600
2010-11-29,9.503260612487793,9.521554363739934,9.33860964359424,9.46217234904856,445785200
2010-11-30,9.33171272277832,9.427984167347992,9.323315038955094,9.403390950437117,501858000
2010-12-01,9.489166259765625,9.52965389364219,9.447178638978492,9.455276005584354,461750800
2010-12-02,9.541647911071777,9.56713967293373,9.443876501222372,9.523053043845719,462837200
2010-12-03,9.520356178283691,9.556644967406521,9.487366078773046,9.507460135840134,342092800
2010-12-06,9.601634979248047,9.6670153601989,9.549749677847442,9.556347859582326,448481600
2010-12-07,9.543450355529785,9.716797753172202,9.540751500201635,9.711100525633784,391454000
2010-12-08,9.627426147460938,9.627726465232406,9.51046158521835,9.586038354315413,321935600
2010-12-09,9.589937210083008,9.672112156802227,9.567743327435801,9.661016416749652,294151200
2010-12-10,9.613929748535156,9.628625297359555,9.555146752390211,9.586637671783837,262511200
2010-12-13,9.647215843200684,9.74888658016004,9.627122590602811,9.728192692271278,439815600
2010-12-14,9.60583209991455,9.673312296277386,9.567143165694823,9.649019393552873,351008000
2010-12-15,9.607932090759277,9.68710786283499,9.572842163795546,9.597134266100431,417312000
2010-12-16,9.63461971282959,9.675407652436451,9.600130435039851,9.629821037482074,322030800
2010-12-17,9.61543083190918,9.650820280224732,9.604033972009233,9.646021602372123,386929200
2010-12-20,9.663414001464844,9.694605401027752,9.544050118065107,9.645119446375618,385610400
2010-12-21,9.72309684753418,9.728794876172172,9.65861662606012,9.687107570097394,256354000
2010-12-22,9.751884460449219,9.768679824030807,9.703598991422675,9.727891884751108,265921600
2010-12-23,9.705102920532227,9.751588905202595,9.692206875823771,9.747090545696455,223157200
2010-12-27,9.737489700317383,9.76028341099825,9.642718253185656,9.682606846453615,249816000
2010-12-28,9.761181831359863,9.796870776007667,9.74888562688714,9.774377386986869,175924000
2010-12-29,9.755788803100586,9.790578416140356,9.750089972816038,9.783679916411423,163139200
2010-12-30,9.706904411315918,9.762387126354787,9.688609850947154,9.761487774608414,157494400
2010-12-31,9.673910140991211,9.701501728167436,9.636420883774324,9.685606513751457,193508000
2011-01-03,9.884149551391602,9.90484344746224,9.742292253149486,9.766284839541909,445138400
2011-01-04,9.935734748840332,9.97202354655739,9.841562303574152,9.970224042475332,309080800
2011-01-05,10.017006874084473,10.027204061161886,9.882047307330938,9.883547294089439,255519600
2011-01-06,10.0089111328125,10.054496959450933,9.984018398028017,10.038601743416367,300428800
2011-01-07,10.08059024810791,10.087487945997925,9.954027542459901,10.016709060647933,311931200
2011-01-10,10.270432472229004,10.293825219830584,10.112080148503978,10.16186481658519,448560000
2011-01-11,10.246142387390137,10.34571174312606,10.181061524413545,10.34331320519934,444108000
2011-01-12,10.32951545715332,10.329815774901993,10.25693786704311,10.294427132245582,302590400
2011-01-13,10.367301940917969,10.396093997735896,10.312419084726674,10.351707044322076,296780400
2011-01-14,10.45128059387207,10.45128059387207,10.330117185143713,10.373604000598117,308840000
2011-01-18,10.216446876525879,10.33971006334786,9.777078115733344,9.882646585223588,1880998000
2011-01-19,10.162166595458984,10.454878702819318,10.103384400291644,10.447380369122426,1135612800
2011-01-20,9.977418899536133,10.145968390948676,9.90064168470737,10.08988506608732,764789200
2011-01-21,9.79867172241211,10.043398581683,9.795972066857674,10.01010816882559,754401200
2011-01-24,10.120478630065918,10.120478630065918,9.798674162093832,9.803173322189064,574683200
2011-01-25,10.238943099975586,10.240143570154894,10.034104767051781,10.08688941681052,546868000
2011-01-26,10.312419891357422,10.364904214432999,10.241941332210297,10.285727653684862,506875600
2011-01-27,10.293227195739746,10.337614161294956,10.281831137645915,10.310322083727867,285026000
2011-01-28,10.079991340637207,10.328917952154907,10.002915379667355,10.32202025308242,592057200
2011-01-31,10.176560401916504,10.198154446720501,10.026005927102581,10.070991918749774,377246800
2011-02-01,10.347809791564941,10.366403863030229,10.226346089908093,10.235943443359725,426633200
2011-02-02,10.326510429382324,10.354401521361549,10.303417210663719,10.330409752518019,258955200
2011-02-03,10.30012321472168,10.324116598054216,10.153467262914138,10.310920237221321,393797600
2011-02-04,10.39189624786377,10.397894593664343,10.302222980263291,10.306121504610047,321840400
2011-02-07,10.553248405456543,10.594335071523219,10.426085878725743,10.43358341045263,485021600
2011-02-08,10.652817726135254,10.662415079274478,10.56134575699231,10.60723190041839,381040800
2011-02-09,10.741594314575195,10.766787372836243,10.642924306018742,10.652520860699337,482745200
2011-02-10,10.63302230834961,10.796773917060378,10.43688043875204,10.718497519987865,928550000
2011-02-11,10.702305793762207,10.730796740256316,10.603035154719867,10.639324753028673,367572800
2011-02-14,10.772185325622559,10.781182045784055,10.698107738100907,10.700507077036622,310416400
2011-02-15,10.79377555847168,10.795875379877279,10.723296999051476,10.772481831792243,284174800
2011-02-16,10.890646934509277,10.943730288070242,10.811769895421016,10.820766612485524,481157600
2011-02-17,10.745793342590332,10.80487586230557,10.692408852394227,10.714303220493106,530583200
2011-02-18,10.513659477233887,10.781779107650102,10.48246808140823,10.758086043936894,816057200
2011-02-22,10.155266761779785,10.358906198056918,10.128575324106038,10.261435080433472,872555600
2011-02-23,10.275530815124512,10.336111700878938,10.155265992456908,10.160065469604758,671854400
2011-02-24,10.283329963684082,10.351409996334738,10.148070851643936,10.317520539309943,499900800
2011-02-25,10.441681861877441,10.449779228396823,10.340912053572906,10.354707448258186,380018800
2011-02-28,10.593137741088867,10.648320928033334,10.530456220481716,10.534055228436443,403074000
2011-03-01,10.476171493530273,10.668414080757476,10.427286174243282,10.660916548580207,456136800
2011-03-02,10.560446739196777,10.627327099799714,10.448879899509597,10.495666200242237,602590800
2011-03-03,10.783581733703613,10.790479432431045,10.67441421924526,10.71250332283,500788400
2011-03-04,10.79677677154541,10.805473973331281,10.729296576363144,10.798875792344743,453266800
2011-03-07,10.657617568969727,10.846860978012653,10.536153867102083,10.83876281060016,546123200
2011-03-08,10.669615745544434,10.71880139175844,10.564346754257128,10.64412317035704,356316800
2011-03-09,10.570944786071777,10.639624659295306,10.514862242642279,10.637524837380496,453306000
2011-03-10,10.396997451782227,10.489970236916559,10.343913277347687,10.470475206996365,507539200
2011-03-11,10.556549072265625,10.56644674573245,10.34691284052651,10.356808912298462,471080400
2011-03-14,10.603633880615234,10.691208134472886,10.536154487188087,10.592237022700902,435957200
2011-03-15,10.359807968139648,10.432086044562972,10.1999556306136,10.25993749658836,721081200
2011-03-16,9.897342681884766,10.28692680257806,9.784876509795422,10.256935876744047,1162011200
2011-03-17,10.03620433807373,10.185259645032435,9.916839645068169,10.101884230239108,659422400
2011-03-18,9.917139053344727,10.14297159146223,9.89704499318023,10.110880838409283,753214000
2011-03-21,10.175960540771484,10.189156100603354,10.05479635889598,10.076690721355375,409402000
2011-03-22,10.23294448852539,10.275532748707825,10.171163121223,10.273733244756453,325922800
2011-03-23,10.172662734985352,10.203553017079358,10.075491126871736,10.175361590389707,372996400
2011-03-24,10.346010208129883,10.376901288890842,10.162765146733612,10.252438415238707,404712000
2011-03-25,10.543051719665527,10.558646618433782,10.407491502472416,10.438982418580123,448910000
2011-03-28,10.510062217712402,10.626428544046286,10.510062217712402,10.591338615657216,309355200
2011-03-29,10.525656700134277,10.525656700134277,10.378701224657,10.42668639184854,352900800
2011-03-30,10.45577335357666,10.523254322273178,10.420084408512555,10.51605550872006,329406000
2011-03-31,10.452178001403809,10.49086612899025,10.378700270420843,10.387696987912534,274019200
2011-04-01,10.33371353149414,10.544550990641536,10.295924752199547,10.530155760958573,418661600
2011-04-04,10.232645988464355,10.334915804411692,10.148971048528994,10.326218601539473,460084800
2011-04-05,10.163665771484375,10.264435592033207,10.076991665051366,10.106683080359824,482731200
2011-04-06,10.138172149658203,10.313919682982046,10.111180393542302,10.233544249233523,402539200
2011-04-07,10.139369010925293,10.209846748279434,10.07788638681557,10.139968044464005,373447200
2011-04-08,10.048798561096191,10.201452853116162,10.015508944218878,10.19455515608565,377535200
2011-04-11,9.921037673950195,10.067092994827863,9.897644925327368,10.018807510654083,398946800
2011-04-12,9.969024658203125,10.008912462020763,9.903043646121864,9.911740848311506,425639200
2011-04-13,10.080889701843262,10.081189218711922,9.972621561448097,10.047599282823745,346220000
2011-04-14,9.969622611999512,10.076990602500922,9.95882639008265,10.041001327467782,301800800
2011-04-15,9.8208646774292,10.00620952325651,9.801070940890943,9.996012337330727,453605600
2011-04-18,9.95252513885498,9.963921993254075,9.60193031636634,9.780077141422197,609898800
2011-04-19,10.132774353027344,10.1363725597446,9.948328819158741,9.990016923024047,419378400
2011-04-20,10.269235610961914,10.369405609936342,10.241944331580314,10.302225720793642,700666400
2011-04-21,10.51785945892334,10.650720030000699,10.452479084226628,10.646820704379387,753810400
2011-04-25,10.587142944335938,10.609336834164969,10.50586652204428,10.50706699261238,266546000
2011-04-26,10.5094633102417,10.646521932584424,10.47737255486958,10.605434457743103,338800000
2011-04-27,10.501361846923828,10.56734284103106,10.409889888702052,10.564043350859777,356213200
2011-04-28,10.399394035339355,10.489366014242135,10.362504611023414,10.382598667978264,360959200
2011-04-29,10.500763893127441,10.6153290909411,10.396994115722213,10.400293606232802,1006345200
2011-05-02,10.385298728942871,10.510961278503242,10.361905979677942,10.489067715360324,442713600
2011-05-03,10.442880630493164,10.493565451455654,10.365503571026673,10.436582767799031,313348000
2011-05-04,10.483972549438477,10.551752279183182,10.403295971252716,10.444683771018845,389250400
2011-05-05,10.399394035339355,10.525356087158757,10.378399826137992,10.448878383481725,335969200
2011-05-06,10.396699905395508,10.496869925713211,10.383204021302177,10.487572885691879,280134400
2011-05-09,10.424887657165527,10.47287362874476,10.392796903528929,10.432684706837508,204747200
2011-05-10,10.480368614196777,10.487566628311242,10.396693702233977,10.463573247929691,282091600
2011-05-11,10.413786888122559,10.49686275927224,10.354105361678373,10.46747167168181,336000000
2011-05-12,10.39399242401123,10.41048827087211,10.265032028826878,10.380497350923909,322000000
2011-05-13,10.211949348449707,10.384397376612531,10.207450989756198,10.366703458689374,326116000
2011-05-16,9.996012687683105,10.233542339549912,9.97501848062949,10.172960658032274,449775200
2011-05-17,10.081192016601562,10.081192016601562,9.918940320259766,9.957029426526855,452334400
2011-05-18,10.193056106567383,10.228445548086855,10.07699091126224,10.091086624323662,334776400
2011-05-19,10.212852478027344,10.26923534037119,10.157068649559886,10.25933846785194,261170000
2011-05-20,10.05359935760498,10.225448391822322,10.047601010727822,10.18376028144977,337968400
2011-05-23,10.029004096984863,10.076390226835658,9.879649294337343,9.896144344473168,383600000
2011-05-24,9.962727546691895,10.073994891900737,9.937234969965122,10.061998196771086,321927200
2011-05-25,10.100382804870605,10.153767280359558,9.98251811570039,9.999912517254847,294224000
2011-05-26,10.04699993133545,10.10368310103114,10.029905045277095,10.076091509661868,222560800
2011-05-27,10.119277000427246,10.125875180522833,10.026305047076479,10.041000593229413,203599200
2011-05-31,10.431782722473145,10.431782722473145,10.226943644035494,10.229943617402348,417754400
2011-06-01,10.362208366394043,10.56074887494114,10.336417072360414,10.462979008476069,554682800
2011-06-02,10.379899978637695,10.43628363061019,10.325916465930334,10.391896670727007,338783200
2011-06-03,10.30012321472168,10.356806381573934,10.257236243285632,10.292326165985846,313250000
2011-06-06,10.138172149658203,10.408391630234963,10.131274452191247,10.367903996061111,461941200
2011-06-07,9.958224296569824,10.143569155979677,9.954025454998565,10.1420699701278,529785200
2011-06-08,9.964224815368652,10.04100204772635,9.916539963524757,9.950429419472192,333723600
2011-06-09,9.941729545593262,10.007109902199241,9.919535669839988,9.994513378123058,275088800
2011-06-10,9.774079322814941,9.946827647185572,9.762382150142022,9.913537234283984,433955200
2011-06-13,9.795077323913574,9.846361994257988,9.749191166370805,9.813071565738252,329473200
2011-06-14,9.970224380493164,9.994517286000828,9.876352249815167,9.897046147036702,334569200
2011-06-15,9.799574851989746,9.906042700425175,9.7434907120979,9.889547647814869,399196000
2011-06-16,9.751884460449219,9.857452914706728,9.547046213700805,9.804069253587853,510591200
2011-06-17,9.60492992401123,9.874550334914016,9.577938171491493,9.86675248616358,615020000
2011-06-20,9.456775665283203,9.528154377897396,9.312218736332754,9.517957190139017,640645600
2011-06-21,9.756085395812988,9.771080458525867,9.453176159524363,9.497563114814966,493382400
2011-06-22,9.67541217803955,9.864056587064207,9.668513678577265,9.75188910004455,390583200
2011-06-23,9.933934211730957,9.947729607411421,9.540751820433517,9.565343438636235,559759200
2011-06-24,9.787579536437988,9.991518543023096,9.749790748652503,9.938134852839722,439807200
2011-06-27,9.958224296569824,10.014008105169406,9.814567535193898,9.824764721866954,339813600
2011-06-28,10.054800987243652,10.097988295771305,10.000217617367351,10.006515482894109,294299600
2011-06-29,10.018207550048828,10.088086272575099,9.953426219895341,10.078189402984703,352545200
2011-06-30,10.06709098815918,10.080887982097634,9.982217211888152,10.038000217041562,322954800
2011-07-01,10.294722557067871,10.301919769159918,10.02300317454747,10.075487484290926,435313200
2011-07-05,10.479766845703125,10.491763533679975,10.271929432009637,10.286924491133707,355054000
2011-07-06,10.549649238586426,10.619829086934752,10.398194603750538,10.465374478209041,444626000
2011-07-07,10.712801933288574,10.736794518762789,10.616829989697031,10.636924851165004,399663600
2011-07-08,10.788076400756836,10.796774401480668,10.562843750211517,10.597033516061975,489633200
2011-07-11,10.61683177947998,10.789881304531159,10.581442329537081,10.687011645454096,442674400
2011-07-12,10.609331130981445,10.727195814693081,10.455476375002094,10.602732150218516,451609200
2011-07-13,10.737395286560059,10.796777316742856,10.68820884399486,10.746691522603188,391638800
2011-07-14,10.729897499084473,10.845063358168007,10.687010519593901,10.82706831728899,430533600
2011-07-15,10.94433307647705,10.946732415234413,10.771885007952244,10.831866875191535,484467200
2011-07-18,11.210654258728027,11.236146032177132,10.955130282758507,10.959628642579549,572653200
2011-07-19,11.3021240234375,11.356107530231863,11.196255229463675,11.336613308145637,819145600
2011-07-20,11.603536605834961,11.884553161652637,11.57654484468067,11.880054801742725,941340400
2011-07-21,11.615232467651367,11.698306762771033,11.513562497744715,11.605035278716711,526534400
2011-07-22,11.795478820800781,11.847963152802388,11.629028304806367,11.646123192362921,516728800
2011-07-25,11.951427459716797,11.996413438506647,11.68510658918138,11.706999343746352,589806000
2011-07-26,12.098686218261719,12.13137680113788,11.986819876540581,11.996416428588722,476582400
2011-07-27,11.77418041229248,12.075590404980769,11.760984054884446,12.01410857741843,659324400
2011-07-28,11.751091003417969,11.906144649504391,11.640424318544385,11.74509345804092,594034000
2011-07-29,11.710902214050293,11.85096078740405,11.516560612592468,11.625728105083189,632584400
2011-08-01,11.898945808410645,11.981420254756355,11.767584446595272,11.929836085972662,612836000
2011-08-02,11.66381549835205,11.933435118498345,11.64702093203126,11.92593758715052,639539600
2011-08-03,11.773584365844727,11.80297546140811,11.463777392340642,11.725897913928602,732508000
2011-08-04,11.317720413208008,11.736095048582179,11.317120578590137,11.678812844693683,871407600
2011-08-05,11.205252647399902,11.501565322148284,10.873852452904844,11.409792233672935,1204590800
2011-08-08,10.593137741088867,11.02980696191365,10.587438911403545,10.847461229777517,1143833600
2011-08-09,11.216948509216309,11.234943544398346,10.646818224329344,10.835762089505064,1082583600
2011-08-10,10.907444953918457,11.23614637055925,10.87175598950648,11.131177697562963,878656800
2011-08-11,11.207653999328613,11.26013832916099,10.938333851369489,11.11228189307544,741969200
